
Generation 0
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [0, 0, 0, 0, 1, 0, 1] 13
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 0, 1, 0, 0, 0, 1] 11
	 [0, 0, 1, 0, 0, 0, 1] 11
	 [0, 1, 1, 0, 0, 0, 0] 13
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [1, 1, 0, 0, 0, 0, 0] 14
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 1, 1, 0, 0, 0, 0] 13
	 [0, 0, 1, 0, 0, 0, 1] 11
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [0, 1, 1, 0, 0, 0, 0] 13
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [0, 0, 0, 0, 1, 0, 0] 7

Generation 26
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [0, 0, 0, 0, 1, 0, 0] 7
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [0, 0, 0, 0, 1, 0, 1] 13
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 0, 1, 0, 0, 0, 1] 11
	 [0, 0, 1, 0, 0, 0, 1] 11
	 [0, 1, 1, 0, 0, 0, 0] 13
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [1, 1, 0, 0, 0, 0, 0] 14
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 1, 1, 0, 0, 0, 0] 13
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [0, 1, 1, 0, 0, 0, 0] 13
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [0, 0, 0, 0, 1, 0, 0] 7
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [1, 0, 0, 0, 0, 0, 1] 12

Generation 27
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [0, 0, 0, 0, 1, 0, 1] 13
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 0, 1, 0, 0, 0, 1] 11
	 [0, 0, 1, 0, 0, 0, 1] 11
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [1, 0, 0, 0, 0, 0, 0] 6
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 1, 1, 0, 0, 0, 0] 13
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [0, 1, 1, 0, 0, 0, 0] 13
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [0, 0, 0, 0, 1, 0, 0] 7
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [0, 0, 0, 0, 0, 0, 1] 6
	 [1, 0, 1, 0, 0, 0, 0] 11

Generation 28
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 0, 1, 0, 0, 0, 1] 11
	 [0, 0, 1, 0, 0, 0, 1] 11
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [1, 0, 0, 0, 0, 0, 0] 6
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 1, 1, 0, 0, 0, 0] 13
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [0, 1, 1, 0, 0, 0, 0] 13
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [0, 0, 0, 0, 1, 0, 0] 7
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [0, 0, 0, 0, 0, 0, 1] 6
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 0, 0, 1, 0, 0] 13

Generation 29
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 0, 1, 0, 0, 0, 1] 11
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [1, 0, 0, 0, 0, 0, 0] 6
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 1, 0, 0, 0, 0, 0] 14
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [0, 1, 1, 0, 0, 0, 0] 13
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [0, 0, 0, 0, 1, 0, 0] 7
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [1, 0, 0, 0, 0, 0, 0] 6
	 [0, 0, 0, 0, 0, 0, 1] 6
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 0, 1, 0, 0, 0, 1] 11
	 [1, 0, 1, 0, 0, 0, 0] 11

Generation 30
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [0, 0, 1, 0, 1, 0, 0] 12
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [1, 0, 0, 0, 0, 0, 0] 6
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 1, 0, 0, 0, 0, 0] 14
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [0, 1, 1, 0, 0, 0, 0] 13
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [0, 0, 0, 0, 1, 0, 0] 7
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [1, 0, 0, 0, 0, 0, 0] 6
	 [0, 0, 0, 0, 0, 0, 1] 6
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 0, 1, 0, 0, 0, 1] 11
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 0, 0, 1, 0, 0] 13

Generation 31
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [0, 0, 1, 0, 1, 0, 0] 12
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [1, 0, 0, 0, 0, 0, 0] 6
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 1, 0, 0, 0, 0, 0] 14
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 0, 0, 0, 0, 0, 1] 6
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [0, 1, 1, 0, 0, 0, 0] 13
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [0, 0, 0, 0, 1, 0, 0] 7
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [1, 0, 0, 0, 0, 0, 0] 6
	 [0, 0, 0, 0, 0, 0, 1] 6
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 0, 1, 0, 0, 0, 1] 11
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 0, 1, 0, 0, 0, 1] 11
	 [1, 0, 1, 0, 0, 0, 0] 11

Generation 32
	 [0, 1, 0, 0, 0, 0, 0] 8
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [0, 0, 1, 0, 1, 0, 0] 12
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [1, 0, 0, 0, 0, 0, 0] 6
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [1, 1, 0, 0, 0, 0, 0] 14
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 0, 0, 0, 0, 0, 1] 6
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [0, 1, 1, 0, 0, 0, 0] 13
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [0, 0, 0, 0, 1, 0, 0] 7
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [1, 0, 0, 0, 0, 0, 0] 6
	 [0, 0, 0, 0, 0, 0, 1] 6
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 0, 1, 0, 0, 0, 1] 11
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 0, 1, 0, 0, 0, 1] 11
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [1, 0, 0, 0, 1, 0, 0] 13

Generation 33
	 [0, 1, 0, 0, 0, 0, 0] 8
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [0, 0, 1, 0, 1, 0, 0] 12
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [1, 0, 0, 0, 0, 0, 0] 6
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [1, 1, 0, 0, 0, 0, 0] 14
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 0, 0, 0, 0, 0, 1] 6
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [0, 1, 1, 0, 0, 0, 0] 13
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [0, 0, 0, 0, 1, 0, 0] 7
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [1, 0, 0, 0, 0, 0, 0] 6
	 [0, 0, 0, 0, 0, 0, 1] 6
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 0, 1, 0, 0, 0, 1] 11
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 0, 1, 0, 0, 0, 1] 11
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 0, 0, 0, 0, 0] 6

Generation 34
	 [0, 1, 0, 0, 0, 0, 0] 8
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [0, 0, 1, 0, 1, 0, 0] 12
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 0, 0, 0, 0, 0] 6
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [1, 1, 0, 0, 0, 0, 0] 14
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 0, 0, 0, 0, 0, 1] 6
	 [1, 0, 1, 0, 0, 0, 1] 17
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [0, 0, 0, 0, 1, 0, 0] 7
	 [1, 0, 0, 0, 0, 0, 1] 12
	 [1, 0, 0, 0, 0, 0, 0] 6
	 [0, 0, 0, 0, 0, 0, 1] 6
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [0, 1, 0, 0, 1, 0, 0] 15
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [0, 0, 1, 0, 0, 0, 1] 11
	 [1, 0, 1, 0, 0, 0, 0] 11
	 [1, 0, 0, 0, 1, 0, 0] 13
	 [1, 0, 0, 0, 0, 0, 0] 6
	 [0, 0, 1, 0, 0, 0, 0] 5
	 [1, 0, 1, 0, 1, 0, 0] 18
{'total_cost': 90, 'total_vaccinated': 18, 'genome': [1, 0, 1, 0, 1, 0, 0], 'weight': 0, 'fitness': 1}
length next gen 50
